TimeEstimation,TimeReal,clear_description,counting,current_trial,current_type,english_first,user_id_concent,video_really_lasted,TimeOfDay,alone,knew
1,64,Somewhat unclear,No,3212,retro_hl,Yes,5D0oYQN4IicY6Nk,64251,12,No,No
150,64,Clear,No,2062,retro_hl,Yes,CGRt5MipKSSLujl,64360,9,Yes,No
2,1,Completely clear,No,222,retro_hl,Yes,gTFbGzNR9wEGD2g,2875,18,Yes,Yes
3,4,Clear,No,3095,retro_hl,Yes,wnzuAu5glezk64v,4282,14,Yes,No
30,3,Completely clear,Yes,3096,retro_hl,Yes,Sig30fO7DdgASjw,14102,21,Yes,Yes
16,3,Clear,No,2390,retro_hl,Yes,fybjW93DOZhj8GX,67947,19,Yes,No
4,4,Clear,No,111,retro_hl,Yes,VNbFiHCOP9U9yCi,3759,10,No,No
5,8,Clear,No,3148,retro_hl,Yes,zqZW6yXplBfJSYl,8252,16,Yes,No
20,48,Completely clear,No,2481,retro_hl,Yes,vyUNyk1nRXS6Ov3,48003,2,No,No
15,16,Somewhat unclear,No,2794,retro_hl,Yes,bQ9yKrKM2tbNDwN,122699,16,No,No
45,24,Clear,No,3015,retro_hl,No,zX37QYtb5MssmKb,24001,15,Yes,No
30,24,Clear,No,2596,retro_hl,Yes,GxuBY2QTbCAcgLm,26493,7,Yes,No
14,16,Clear,No,1836,retro_hl,Yes,0K0Wg5P79IJ8Wak,16251,12,Yes,No
15,8,Very unclear,No,2553,retro_hl,Yes,ConUojDxvKRkJzJ,8002,10,No,No
30,16,Completely clear,No,2771,retro_hl,Yes,RleqTwRIDb4CDNZ,25575,14,Yes,No
15,6,Completely clear,No,1987,retro_hl,Yes,himc8C4OVWx6c5B,6100,6,Yes,No
10,16,Somewhat unclear,No,3054,retro_hl,Yes,asGxIYX9s1qtseM,16095,12,Yes,No
20,6,Clear,No,923,retro_hl,Yes,qwTXa8BqHWf94y1,10527,14,Yes,No
4,6,Completely clear,Yes,657,retro_hl,No,U47432pciQYJfjU,6319,10,Yes,Yes
20,16,Completely clear,No,377,retro_hl,Yes,EsmWQOd6ChZpOhb,27158,8,Yes,Yes
30,48,Clear,Yes,2156,retro_hl,Yes,jWX8bIOSmyApSZJ,47979,7,Yes,Yes
45,32,Completely clear,No,2082,retro_hl,Yes,tninNW6IunlD5iW,32176,13,Yes,Yes
6,16,Completely clear,No,2674,retro_hl,Yes,FIxSXtFseUWlIM3,16002,13,No,No
20,64,Completely clear,No,2476,retro_hl,Yes,pgmcjuiHwj7i8ue,64217,14,No,No
4.1,4,Clear,No,2985,retro_hl,Yes,0nm7oJbo7163yqT,4491,21,Yes,No
55,48,Clear,No,2382,retro_hl,Yes,IzlA4Xehus3wQe6,67263,18,Yes,No
8,32,Clear,Yes,2165,retro_hl,Yes,lCoYk9A1ph9KgfJ,33761,14,Yes,Yes
4,1,Clear,No,2450,retro_hl,Yes,0lyE9R9JCsIdKuc,1250,6,Yes,No
5,4,Clear,No,192,retro_hl,Yes,Gh9pdhi5SGUZj7R,5849,15,Yes,Yes
25,12,Somewhat unclear,No,2665,retro_hl,Yes,0SPp7mupSYBT2PX,12003,14,Yes,No
45,6,Clear,No,2279,retro_hl,Yes,0RupYEMDooplBng,18290,18,Yes,No
10,16,Clear,No,3179,retro_hl,Yes,aiUg5QZtt3cD5lD,16016,15,Yes,Yes
3,3,Completely clear,No,62,retro_hl,Yes,Rj6T8LaEIVHb9lc,3002,12,Yes,No
30,48,Completely clear,No,2491,retro_hl,Yes,qHwS8ECZlMh6Mfg,63178,20,Yes,No
13,8,Clear,No,4063,retro_hl,No,nB568TYsd2P8M99,12496,18,No,Yes
1.5,48,Completely clear,No,2419,retro_hl,Yes,Eb62MDVfJkYWllF,60733,7,Yes,No
2,1,Clear,No,2380,retro_hl,Yes,xotPOjiimAI9wYs,1250,10,No,No
2.1,32,Completely clear,No,3016,retro_hl,Yes,0IPGmcw15QXZAcC,43664,6,No,No
60,48,Clear,No,2812,retro_hl,Yes,vmczCOT74dNPtJC,48001,8,No,No
22,12,Completely clear,Yes,3829,retro_hl,Yes,xMIWVICRqy2Gojx,115,1,Yes,Yes
0.2,1,Somewhat unclear,No,3250,retro_hl,Yes,KrNhcqDBIt5WWLr,1002,1,No,No
7,12,Completely clear,No,2411,retro_hl,Yes,vpvXVu4l7WcQocd,12011,12,Yes,No
1,1,Completely clear,No,2394,retro_hl,Yes,RFqojVsDhKG5DP4,1251,12,No,No
3,2,Somewhat unclear,No,1933,retro_hl,No,esqzpuyt6xtsFUd,4441,9,No,No
15,12,Clear,No,2359,retro_hl,Yes,q8LI6K7k7VcQn0y,12254,8,No,No
1,1,Somewhat unclear,No,2525,retro_hl,No,Uyv6FhLeYhNm081,1003,10,No,No
10,16,Completely clear,No,2368,retro_hl,Yes,q71hk6rbFD3UcSt,16252,7,Yes,No
15,24,Clear,No,4134,retro_hl,Yes,dAS00Yeus2n1YQ3,24108,7,Yes,No
150,64,Somewhat unclear,No,2240,retro_hl,Yes,7QQpmmai9HNZvTF,177201,7,Yes,No
15,6,Somewhat unclear,No,3825,retro_hl,Yes,N7dja4wKcVK0eIj,19872,12,No,No
20,24,Completely clear,No,3932,retro_hl,Yes,GYuflltnlkstaUP,24507,10,No,No
20,24,Clear,No,2811,retro_hl,Yes,kiYaik6vlmU9M1r,25202,16,No,No
10,24,Completely clear,No,2495,retro_hl,Yes,77ow40zJIjwe2FQ,71023,12,Yes,Yes
1,1,Completely clear,No,815,retro_hl,Yes,zSJHV2lTz8Ataks,1253,20,No,Yes
25,2,Completely clear,No,2410,retro_hl,Yes,ZlRgV8z9R5vGPee,28192,17,Yes,No
15,32,Clear,No,2727,retro_hl,Yes,3L9bYvkRpvc6RYd,32252,7,Yes,Yes
70,64,Completely clear,No,2531,retro_hl,Yes,eYeuf2lKtolE80E,64583,18,Yes,No
2,2,Somewhat unclear,No,2224,retro_hl,No,5q3Nru5IsdrUJnS,2002,9,Yes,No
35,6,Completely clear,Yes,2642,retro_hl,Yes,gLuogo3Qp2j2exE,22580,16,No,Yes
30,16,Clear,No,1986,retro_hl,Yes,k5O9BjMHJoy91wf,33395,10,Yes,No
30,24,Clear,No,2057,retro_hl,Yes,hDHS4tAhtJqKqJ5,24001,10,Yes,No
90,32,Clear,No,1044,retro_hl,Yes,x5HhvKv7xlkCjWs,67821,10,Yes,No
35,24,Completely clear,No,2012,retro_hl,Yes,SNsYCRgDjdFeilq,39221,15,Yes,No
1,2,Completely clear,No,855,retro_hl,Yes,eXULgVXBF2lqC1H,2002,14,No,Yes
30,64,Completely clear,No,2345,retro_hl,Yes,L5oPhQNpjl8Wtuj,64503,8,Yes,Yes
5,16,Clear,No,3033,retro_hl,Yes,Z0lDcFCyNeNgRqy,16252,10,No,No
3,1,Completely clear,No,2320,retro_hl,Yes,gmWLD6TfDJInQq5,1011,16,Yes,Yes
30,16,Completely clear,No,3930,retro_hl,Yes,fNJi0QvVoMvenUs,16006,14,Yes,No
30,48,Completely clear,No,2871,retro_hl,Yes,6l2DKsFrCsIsSpL,48252,12,No,No
5,8,Completely clear,No,3063,retro_hl,Yes,oxuLgLn8q762cOW,8251,9,Yes,Yes
3,4,Clear,No,313,retro_hl,Yes,Cu1ZvfBsoudCDgx,4500,14,No,No
9,12,Completely clear,No,2622,retro_hl,Yes,9MtC1mcmbkNSeXu,12026,6,Yes,No
10,8,Completely clear,No,3293,retro_hl,Yes,2YEwKsfzjyhdfK6,8251,14,Yes,No
2,24,Clear,Yes,4079,retro_hl,Yes,ENeHTs8i7VobgVK,83542,6,Yes,Yes
20,12,Clear,Yes,1046,retro_hl,Yes,cxKd7zP3RXLb5kl,12127,11,Yes,Yes
10,16,Clear,No,2429,retro_hl,No,wxjlNuPlxhuNdBT,16007,12,Yes,No
18,24,Completely clear,No,2340,retro_hl,No,A0WCsS6sDbUu7lJ,24002,17,Yes,Yes
0.3,3,Completely clear,Yes,3651,retro_hl,Yes,MlRhRuYmgkWC99i,4970,3,Yes,Yes
2,3,Clear,No,826,retro_hl,Yes,B59SL0Go2co3BPn,2541,21,Yes,Yes
2,3,Clear,No,2169,retro_hl,No,CsbvCGH9wCshmPg,5734,8,Yes,No
10,6,Completely clear,No,3082,retro_hl,Yes,DV0THI9e5QGU1G9,6001,12,Yes,No
30,32,Somewhat unclear,No,3289,retro_hl,Yes,zGnXlIHAGW8xJZr,32254,11,Yes,No
6,6,Completely clear,No,2595,retro_hl,Yes,3f65EEcmKjpP4k4,6252,7,Yes,No
14.9,12,Completely clear,No,2176,retro_hl,No,PVzpZLFOLiL0Zuo,12253,12,No,Yes
6,64,Clear,No,2297,retro_hl,Yes,bwcRgBhKBETH9gt,5926,17,Yes,No
39,48,Somewhat unclear,No,2535,retro_hl,Yes,DdwynSZLmcBksWy,47829,12,No,Yes
10,16,Completely clear,No,2427,retro_hl,No,RzEj1AdqMGp60uy,47536,11,No,No
50,48,Completely clear,No,2859,retro_hl,Yes,DPlCbxfQXYl5SMT,48004,6,No,Yes
60,24,Completely clear,No,4243,retro_hl,Yes,a1OmqfKUy8MtrOy,49678,15,Yes,Yes
8,12,Completely clear,No,233,retro_hl,Yes,FwhC4eV7V7UmLh3,12010,3,No,No
10,12,Clear,No,2445,retro_hl,Yes,CNXBOa5cun1yNkQ,12476,9,Yes,No
30,32,Clear,No,3860,retro_hl,Yes,RMHmH1gNpZ9CnGl,32253,11,Yes,No
6,32,Clear,No,3191,retro_hl,No,Whw4cOSP177gaFJ,56717,10,No,No
5,8,Clear,No,2164,retro_hl,Yes,9UnB2z2kktJTC6Z,8015,14,Yes,No
0.8,48,Clear,Yes,4118,retro_hl,Yes,ggRB5bctcj6clLl,48254,8,Yes,No
40,16,Completely clear,No,2412,retro_hl,Yes,DMO8t8TsZEBCUgd,16251,6,Yes,No
35,12,Somewhat unclear,No,4129,retro_hl,Yes,ONiZbHhBRzwsJp1,19889,17,Yes,Yes
10,12,Clear,No,2620,retro_hl,Yes,Q1hmpdJo6haBYEq,13919,1,Yes,No
5,8,Completely clear,No,1733,retro_hl,Yes,dU58ITg9xwjr1sX,8000,0,Yes,No
15,12,Completely clear,No,2657,retro_hl,Yes,Xljw72vRvYqFXGm,48967,15,Yes,No
10,12,Completely clear,No,3728,retro_hl,Yes,PTD39OWUe4KD6KO,12251,15,Yes,No
2,1.5,Clear,No,33,retro_hl,Yes,TEIV0UwJhBW94cj,1752,10,No,No
70,16,Completely clear,No,2016,retro_hl,Yes,LrJG4KBdHF175L9,66394,16,Yes,No
15,24,Completely clear,No,2084,retro_hl,Yes,eueQK4X2v8icWQ2,25983,10,Yes,No
30,24,Completely clear,Yes,3154,retro_hl,Yes,ac77N9IK3pMyNNq,24002,11,Yes,Yes
6,3,Clear,No,2981,retro_hl,Yes,RqQiGzUGytABMRf,3253,17,Yes,No
20,16,Clear,No,1967,retro_hl,Yes,fgUWYFbv8z7wLF5,16251,14,Yes,No
3,2,Clear,No,2307,retro_hl,Yes,JN3DpfJdjhNvQ74,2252,14,No,No
2,4,Clear,No,899,retro_hl,Yes,wBWAWojeLNVnN2S,4005,11,Yes,No
30,12,Clear,No,1744,retro_hl,Yes,NkujkEfstPryJua,113038,8,Yes,No
3,4,Somewhat unclear,Yes,2406,retro_hl,Yes,wOeRawy1QPg9LQq,4002,10,No,Yes
4,4,Completely clear,No,868,retro_hl,Yes,uptqR9bJmk55hCB,5585,8,Yes,No
30,32,Completely clear,Yes,4201,retro_hl,Yes,Y5z5WQhVtyYFjx1,32001,8,Yes,Yes
45,32,Somewhat unclear,No,2639,retro_hl,Yes,okhy8BaCa6bEg62,32251,10,Yes,No
5,24,Completely clear,No,2288,retro_hl,Yes,2IYWZyKVeLvgxqP,25715,12,Yes,No
8,8,Completely clear,No,1663,retro_hl,Yes,U2vbyf5ynJJh0FI,8250,17,Yes,No
10,6,Clear,No,1923,retro_hl,Yes,5z9LM8jPd2OfiZM,6972,4,No,No
30,12,Completely clear,Yes,4058,retro_hl,Yes,Kfg7Gb1JyvJ3Ocm,33320,0,Yes,Yes
10,6,Clear,No,3690,retro_hl,Yes,KWdazA6HlK7HTt5,6510,11,Yes,No
10,6,Completely clear,No,2243,retro_hl,No,YJimtFgvZMAposJ,6503,14,Yes,Yes
90,64,Somewhat unclear,No,2136,retro_hl,Yes,0su6WYCqnljvqo3,64006,10,No,No
50,48,Completely clear,No,4094,retro_hl,Yes,ryW306BlmBQU7ot,48109,14,No,No
0.9,4,Clear,No,2363,retro_hl,Yes,Q7JSjPrjRoYQjY2,4233,16,No,No
30,8,Completely clear,No,328,retro_hl,No,pcnUoGwzEc0KJ45,46620,14,Yes,Yes
20,24,Completely clear,Yes,3958,retro_hl,Yes,7uXerjTWcb3lMM0,23156,10,Yes,Yes
20,64,Somewhat unclear,No,3691,retro_hl,Yes,ZnvTEzUEvbBUcBW,28990,9,Yes,No
120,48,Completely clear,No,3272,retro_hl,Yes,LxMxFjxA9atHGJc,56837,18,Yes,No
12,24,Completely clear,No,3065,retro_hl,Yes,Q8JeH7CrHSU1uHN,24001,8,Yes,No
15,16,Clear,No,4203,retro_hl,Yes,EELFclwt5LRXtA5,75329,10,Yes,No
7,6,Completely clear,No,2606,retro_hl,Yes,4M9EdZhYH9Mrmgq,22169,16,Yes,No
10,12,Clear,Yes,2675,retro_hl,Yes,YVLkPG9KW3bzMvU,13675,11,Yes,Yes
4,4,Completely clear,No,2991,retro_hl,Yes,0l1wmqQjqbjdUSQ,4251,5,Yes,No
30,32,Completely clear,No,3858,retro_hl,Yes,LpbhRz6Ps4DvKUy,32060,12,Yes,No
30,48,Completely clear,No,3926,retro_hl,Yes,2u1HJsY4czsTImN,48284,19,No,No
2,1,Completely clear,Yes,2135,retro_hl,Yes,L6qP3YoTEbcrD2m,1001,8,Yes,Yes
25,32,Completely clear,No,4077,retro_hl,Yes,hglcZFRlckRrQja,39504,11,Yes,No
32,32,Completely clear,Yes,2109,retro_hl,Yes,B946GfRWNfEZkCw,34058,16,Yes,Yes
25,32,Clear,No,3766,retro_hl,Yes,7CGFnbpajruVz03,32553,12,Yes,No
20,12,Clear,No,2746,retro_hl,Yes,PVOIECIPm1WKkK8,12265,11,Yes,No
40,48,Completely clear,No,2824,retro_hl,Yes,MTGiDjgzP5p0Vwm,48285,12,Yes,Yes
30,12,Completely clear,Yes,2027,retro_hl,Yes,EoJAygdvKWjmfyv,35837,2,Yes,Yes
3,4,Clear,No,285,retro_hl,Yes,EISdK4ptVa3QiiT,4251,6,Yes,No
5,3,Clear,No,531,retro_hl,Yes,nsH0NK7iqvUDse8,100864,13,No,No
25,24,Clear,No,2315,retro_hl,Yes,9lVWUysrNNZhjJ8,24252,11,No,No
25,12,Completely clear,No,2299,retro_hl,Yes,F5ntJHT0PVKzJ9O,18771,13,Yes,No
60,48,Somewhat unclear,No,3178,retro_hl,No,vgWxn6pLSfgrO51,48004,11,Yes,Yes
4,3,Clear,No,2945,retro_hl,Yes,vDHFZ9vWLM0AWY1,3250,7,No,No
0.9,12,Completely clear,Yes,4051,retro_hl,Yes,5wfDLLlSVRRGUMw,13839,7,Yes,Yes
15,4,Completely clear,No,2992,retro_hl,Yes,ogjSfIqZUfKqo8N,4252,18,Yes,No
30,24,Clear,No,3727,retro_hl,Yes,Sy7qBLDzHkVz8hY,24174,18,Yes,No
5,16,Clear,No,2137,retro_hl,Yes,RJhRmgQdHF5IjQ1,18240,12,Yes,No
4,2,Completely clear,No,2798,retro_hl,Yes,DHWVxQ55AXCS7Rm,2256,10,No,Yes
20,6,Completely clear,No,2353,retro_hl,Yes,mPykM3ZiVMOx249,16817,8,No,Yes
0.5,2,Completely clear,No,3274,retro_hl,Yes,re0LgF3GVfWn5zo,2253,7,No,No
120,64,Clear,Yes,2226,retro_hl,No,ObBuabszv9WYExy,74712,2,Yes,Yes
5,8,Clear,No,2594,retro_hl,Yes,eW0gitZoy917myq,8255,11,No,No
1,1,Completely clear,No,2496,retro_hl,Yes,J3hSE6Xxtjxky9G,1250,9,No,No
9,24,Completely clear,Yes,2198,retro_hl,Yes,qtJpyCki2RdQyFe,24001,8,Yes,No
22,16,Clear,No,4205,retro_hl,Yes,1WgfhD73BiIYrBK,53875,9,Yes,No
10,6,Clear,No,2749,retro_hl,Yes,RfcKbq58HWBH50N,6001,9,Yes,Yes
15,32,Completely clear,No,2740,retro_hl,Yes,dRab0fQ0p7Q3L2X,32105,2,No,Yes
12,16,Completely clear,No,2523,retro_hl,Yes,Eab5cWOZ5dWF5ju,16003,14,Yes,No
0.4,8,Completely clear,No,2103,retro_hl,No,TGMnaAcFi4TKr6L,8255,8,Yes,No
7,2,Clear,Yes,2632,retro_hl,No,aYaio6tdHXq1p2h,2191,11,No,No
30,24,Completely clear,No,4280,retro_hl,Yes,d1zcsW4uEM1RqP9,24251,11,Yes,No
1.1,16,Completely clear,Yes,2497,retro_hl,Yes,XpZhGOTKPXpPu4e,20231,24,Yes,Yes
60,48,Clear,No,2583,retro_hl,Yes,zPvkQBcdRdPg7On,48253,8,Yes,No
30,16,Clear,No,2253,retro_hl,Yes,OtSMfTqDyFVjIdn,28812,9,Yes,No
30,64,Somewhat unclear,No,398,retro_hl,Yes,0jgG7cBwCX8H70H,108999,18,Yes,No
40,32,Clear,No,4151,retro_hl,Yes,RJEMAbhBuyNs805,83596,12,No,Yes
21.3,48,Completely clear,No,2414,retro_hl,Yes,vfgFGJyn3XgMK5w,48150,17,Yes,No
60,48,Clear,Yes,2567,retro_hl,Yes,Jhgnix1FB8PVTfs,61753,6,Yes,Yes
5,4,Completely clear,No,2133,retro_hl,Yes,clbml5VjSeWs9R1,5570,16,Yes,No
45,12,Completely clear,No,388,retro_hl,Yes,rZUjCzYfCX6nl81,21778,11,Yes,Yes
5,1,Clear,No,2154,retro_hl,Yes,ZV4BtnD0yRFRVfn,1252,13,Yes,No
10,6,Clear,No,3798,retro_hl,Yes,dJ1U3bS6n99Zayd,24031,17,Yes,Yes
5.4,64,Clear,No,2271,retro_hl,Yes,fmdfk4DgN3C3ffu,64004,12,Yes,No
6,4,Clear,Yes,3693,retro_hl,Yes,QVEZRQuayaJJDtT,4003,15,Yes,Yes
2,2,Somewhat unclear,No,2365,retro_hl,Yes,62TOpHwNBPO3v2N,2176,3,Yes,No
5,2,Completely clear,No,2475,retro_hl,Yes,2UxjAVZyNxQBwX8,2501,12,No,No
45,64,Clear,No,2690,retro_hl,Yes,D4hvenwwDQLkRWV,64138,10,Yes,Yes
60,64,Clear,No,1595,retro_hl,Yes,I60xa5nTNhkaEEJ,64354,11,Yes,No
120,64,Completely clear,No,2695,retro_hl,Yes,RDPxb2nyOqA32G9,64103,2,No,No
9,4,Clear,No,3035,retro_hl,Yes,LZqBnt0yjUx36aw,4002,1,Yes,No
5,4,Clear,No,2550,retro_hl,No,xNXd5eKbVkMQyha,4252,10,No,No
20,24,Clear,No,4152,retro_hl,Yes,f0Cr9rSoRYjGhAM,24182,8,No,No
20,24,Clear,No,4072,retro_hl,Yes,ZeTMejyJD5DPU0J,24262,19,Yes,No
4,4,Clear,No,850,retro_hl,Yes,AA7y5YrzxJ3qMe0,4002,9,Yes,No
0.7,64,Clear,No,4042,retro_hl,Yes,X0MGihi6Qx80pxO,10110,11,No,No
38,64,Completely clear,No,2644,retro_hl,Yes,LwxUJFkBTeWqZWf,64008,7,Yes,Yes
40,24,Completely clear,No,2484,retro_hl,Yes,2zl7W9DQii7FrJY,24251,15,Yes,No
60,48,Somewhat unclear,No,2280,retro_hl,Yes,nVoTZtxXBCOz87c,48252,9,Yes,No
35,32,Clear,No,2877,retro_hl,Yes,SEHMcnmCDFFUxmP,49182,10,No,Yes
7.2,2,Completely clear,No,2425,retro_hl,Yes,AIvs781tCXYGsAW,33492,9,Yes,No
6,6,Clear,No,2748,retro_hl,Yes,jmTTK8xTqj91oeb,6002,14,No,Yes
15,1,Completely clear,No,2454,retro_hl,Yes,9rzCAaoZur5eoZ5,4593,9,Yes,No
30,12,Completely clear,No,3856,retro_hl,Yes,sKvazIsHYeFbAXR,12000,9,Yes,No
60,64,Completely clear,No,2909,retro_hl,Yes,rstJyXe6bh9uBhX,84769,7,Yes,No
2,1,Somewhat unclear,No,238,retro_hl,Yes,wn0O1Q5w021M4Yc,1003,2,Yes,No
5,6,Clear,No,2989,retro_hl,Yes,Y6rGLlpoEi05gBg,6274,24,Yes,No
30,8,Completely clear,No,3917,retro_hl,Yes,rYOyG6TgU958owI,8586,13,Yes,No
4,6,Completely clear,No,2120,retro_hl,Yes,G6mwpM0HLH0YfWW,6229,11,Yes,Yes
60,48,Completely clear,No,3140,retro_hl,No,iZYY2qu0ggYImDH,48253,9,Yes,No
15,24,Clear,No,3213,retro_hl,No,dpg2Cfh9oWbQzId,24252,17,Yes,No
5,2,Clear,No,2267,retro_hl,Yes,v6pKnKrq6p7KDNz,2003,13,Yes,No
1,1,Clear,No,1871,retro_hl,Yes,X4qSWctWeOjJYb0,1002,13,No,Yes
30,48,Completely clear,No,1952,retro_hl,Yes,tQ7NG9Yk03zZpNX,48245,17,Yes,No
20,64,Completely clear,Yes,2916,retro_hl,Yes,y7YwnWAXkZ7rX0s,14153,12,No,No
15,16,Somewhat unclear,No,2096,retro_hl,Yes,Yfs8gT7GrKXvdtC,16003,9,Yes,No
5,3,Very unclear,No,2323,retro_hl,Yes,jcQvd8Q5o0O67vl,3452,12,No,No
6,4,Clear,No,2341,retro_hl,Yes,XT4TiADvAGBy69t,4254,13,No,Yes
3,4,Completely clear,No,2796,retro_hl,Yes,lAem2Y4sp7CpvAC,4003,11,Yes,Yes
2,4,Clear,No,2001,retro_hl,Yes,XAj64wO9Y01Y3hk,4101,22,Yes,No
10,2,Completely clear,No,2993,retro_hl,Yes,bGmrDlT4bVeEwyK,77424,18,Yes,No
12,8,Completely clear,No,2269,retro_hl,Yes,HA3bF5UVhVmM50h,8250,14,Yes,No
40,64,Clear,No,2646,retro_hl,Yes,bvYTxvBYhNlpPDy,84285,20,Yes,No
100,64,Completely clear,No,2246,retro_hl,No,cg12qD1RqDPUHGe,113093,19,No,No
0.2,32,Completely clear,Yes,378,retro_hl,Yes,8lhgea6PYMJyaIu,32007,1,Yes,Yes
20,24,Completely clear,Yes,2217,retro_hl,Yes,kEIb1tpNSWDe322,24304,8,Yes,Yes
5,6,Clear,No,2929,retro_hl,No,5Nx80tLxuJftcMc,8031,16,No,No
20,24,Clear,Yes,4188,retro_hl,Yes,dbpf5Q9atloFrwH,33285,5,Yes,Yes
2,2,Somewhat unclear,No,3841,retro_hl,Yes,eKYrwu7LV8iUAMz,1228,12,Yes,Yes
3,3,Completely clear,No,2903,retro_hl,Yes,05wBj5cecs8xfXi,3252,12,No,No
90,48,Clear,No,2166,retro_hl,Yes,lAyqt68cSVxRSjB,60690,10,Yes,No
7,6,Completely clear,No,2724,retro_hl,Yes,IJ0gi0Dfr1cYXRE,6252,12,No,No
60,48,Clear,No,3767,retro_hl,Yes,yAmg9ONzo8TCGOQ,48251,1,Yes,No
40.1,48,Clear,No,3245,retro_hl,No,4CjJ4JEEZMx2O1d,48004,5,No,Yes
20,32,Somewhat unclear,No,3105,retro_hl,Yes,jRDht9V5BYVKtB9,32256,14,No,No
3,4,Clear,No,4273,retro_hl,Yes,P22ikV5LWLJSMtY,4252,11,No,No
4,12,Completely clear,No,2174,retro_hl,Yes,5ZikWO8h6pyJyja,14794,5,Yes,No
8,8,Completely clear,No,3588,retro_hl,Yes,eAfnngEbgMLebF1,8001,14,Yes,No
15,12,Clear,No,4206,retro_hl,No,ECT75rsJ8KUzQLi,12002,1,Yes,No
1.3,32,Completely clear,Yes,4241,retro_hl,Yes,ud3mPTk4a5xk2b2,63096,4,Yes,Yes
2,1,Clear,No,2026,retro_hl,Yes,gD3BFyJyFVqKYxB,1756,0,No,No
10,6,Completely clear,No,3223,retro_hl,Yes,PmpmTpgDRzzrxHt,6252,14,No,No
7,3,Completely clear,No,2036,retro_hl,Yes,3VZ0gL7Vi3OVViQ,3231,8,Yes,No
45,12,Completely clear,No,1875,retro_hl,Yes,HsJflbWl1JZ47iW,55885,11,Yes,No
20,24,Clear,No,2357,retro_hl,Yes,VPX6J0HIWh5j8A8,24000,11,No,No
30,32,Completely clear,No,2193,retro_hl,Yes,O9PRPVt5xCYeZZc,78469,14,Yes,Yes
20,48,Completely clear,No,3138,retro_hl,Yes,WBZUb6tryNVutCk,48107,11,No,No
5,8,Completely clear,No,2529,retro_hl,Yes,lFhxyzx9gupMIM3,8255,15,No,No
30,24,Clear,No,4256,retro_hl,Yes,DqJOXtqwj6RbshZ,24257,12,Yes,No
10,8,Very unclear,No,2029,retro_hl,Yes,v9PqS80fI5U8S2D,8250,12,Yes,No
2,3,Completely clear,No,2734,retro_hl,Yes,2qa1YpDtLmkTzuY,3213,11,Yes,Yes
15,16,Somewhat unclear,No,2332,retro_hl,Yes,GZIjrXeFvvaK1fB,16253,12,Yes,Yes
20,16,Completely clear,No,1825,retro_hl,No,INq6eW5GbYa0ulb,16255,17,Yes,Yes
5,2,Completely clear,No,2302,retro_hl,No,ZKGI41e6TtUOrpT,2502,14,No,Yes
4,1,Clear,Yes,2444,retro_hl,Yes,UgJGWaPYu0BoJIV,45301,12,Yes,Yes
10,32,Completely clear,No,2021,retro_hl,No,pj18HFKxSnpSN6v,32254,1,Yes,Yes
20,6,Clear,No,4247,retro_hl,No,ynsEtb4xYl38swH,6257,16,Yes,No
5,64,Completely clear,Yes,2228,retro_hl,Yes,RyTOK4TEf0Q8Cyf,622,22,Yes,Yes
6,4,Somewhat unclear,No,2959,retro_hl,Yes,tdZLmTv1fg9qKo1,6299,16,Yes,Yes
2,8,Clear,No,2712,retro_hl,Yes,CQOv23YD8E7ffVX,8003,6,No,No
5,1,Clear,No,2932,retro_hl,Yes,kTAVCquDqAh2rEs,1002,1,Yes,No
30,64,Completely clear,No,2864,retro_hl,Yes,l5V5h4MbD1yv3yy,64373,17,No,No
15,12,Completely clear,No,2456,retro_hl,Yes,cl55tjiJZuQhMrV,12252,8,No,No
5,1,Clear,Yes,238,retro_hl,Yes,nZgog8CYGP5Sr4b,362,10,Yes,No
8,16,Completely clear,No,4264,retro_hl,Yes,LGq0gwxZBeXBJqp,18692,11,Yes,No
2,3,Completely clear,Yes,3001,retro_hl,Yes,6FOAdzU1aCd2Lex,5849,3,Yes,Yes
3,1,Completely clear,No,2107,retro_hl,Yes,Nt5YuzNX21ojSAe,1001,8,Yes,No
30,16,Clear,Yes,4200,retro_hl,Yes,jdCeNRDQXypv4Ay,24279,12,Yes,Yes
10,8,Clear,Yes,1834,retro_hl,Yes,sqmTWq9P797dCnd,8075,12,Yes,Yes
2,8,Clear,No,2182,retro_hl,Yes,SMVC2b97jqT5lKh,8001,13,Yes,No
2,3,Completely clear,Yes,3461,retro_hl,Yes,mQaGq4XPLgU6GFX,3265,4,Yes,Yes
5,3,Clear,No,2047,retro_hl,Yes,O1BDm0hpGFqZL3e,4185,10,Yes,No
10,8,Completely clear,No,3101,retro_hl,Yes,WD4IEtjxOUjhcMY,17297,10,No,Yes
2,2,Clear,No,2876,retro_hl,Yes,2mTxlCX3o3llWI8,2252,9,Yes,No
10,24,Clear,No,1246,retro_hl,No,Sae1KySSYPx713K,81648,14,Yes,No
2,1,Clear,No,2134,retro_hl,Yes,jnJllN8LlNkOpcR,1478,14,Yes,Yes
2,3,Clear,No,4030,retro_hl,Yes,PReq5NxywdXcucH,3251,11,No,No
30,64,Clear,No,889,retro_hl,Yes,TmV5LsqzTog2FGH,10898,8,Yes,No
45,48,Completely clear,No,2197,retro_hl,Yes,5vwEhJb02HAJECm,48129,12,No,No
8,6,Clear,No,2895,retro_hl,Yes,64Q7qp9pbpYSRfq,6252,8,No,No
