TimeEstimation,TimeReal,clear_description,counting,current_trial,current_type,english_first,user_id_concent,video_really_lasted,TimeOfDay,alone,knew
30,24,Completely clear,No,2813,prosp_ll,Yes,G3QDOazuXgpaqYH,24005,,,
2,12,Completely clear,Yes,2675,prosp_ll,Yes,ZYn1VR9tdbvilBj,2079,,,
35,32,Completely clear,No,3191,prosp_ll,Yes,38HPXwtDD7N7xqJ,35156,,,
3,3,Clear,No,3736,prosp_ll,Yes,NPihHQR7Znm2nhf,3001,,,
7,4,Clear,Yes,707,prosp_ll,Yes,xmdZsoDNRPcEWpK,38692,,,
2,1.5,Completely clear,Yes,1982,prosp_ll,Yes,SAgg57MzyVl7jdn,1751,,,
2,1,Somewhat unclear,No,2686,prosp_ll,Yes,1CbtyUnRdoqjWRB,1251,,,
60,64,Very unclear,No,519,prosp_ll,Yes,DSVMHpj5ARPRyRF,64457,,,
90,48,Clear,No,3138,prosp_ll,Yes,FWSzzVDidR2rIUY,97419,,,
2,2,Completely clear,No,2369,prosp_ll,Yes,11xnuoos9Q37mV1,2038,,,
1,1,Completely clear,No,2759,prosp_ll,Yes,LiIedOBpjlf8ZfZ,1002,,,
2,1.5,Clear,No,3169,prosp_ll,Yes,oVfTHoe8fpHEE68,1504,,,
20,16,Clear,No,3172,prosp_ll,Yes,bQy0I70lToFWewv,16249,,,
5,4,Clear,Yes,471,prosp_ll,Yes,y8upv5TJkQC4Fwo,4001,,,
2,1,Clear,No,2920,prosp_ll,Yes,eNiDn8Rs785KN6t,1251,,,
0.3,2,Somewhat unclear,Yes,3897,prosp_ll,Yes,b8qnzzn0z4hbuef,2002,,,
30,48,Completely clear,Yes,1647,prosp_ll,Yes,AGTuamTQdrgFXgH,48020,,,
8,4,Clear,No,1151,prosp_ll,Yes,Acdbny1P6cf6kjw,4002,,,
7,8,Completely clear,No,3965,prosp_ll,Yes,sTwAybFHJHvwua8,8252,,,
20,16,Clear,No,3313,prosp_ll,Yes,N4KUC9SWdMVO9Fy,16002,,,
60,48,Clear,No,3664,prosp_ll,Yes,u3rh921AJU3hzv7,48006,,,
15,6,Clear,No,3385,prosp_ll,Yes,aS1BIvqtLJpKpJA,6252,,,
40,32,Completely clear,No,4145,prosp_ll,Yes,NwgFP4NjmCATu2O,32251,,,
2,3,Somewhat unclear,No,3800,prosp_ll,Yes,oAJjIabf89fDl0m,3003,,,
2,2,Somewhat unclear,No,3841,prosp_ll,Yes,0hlHMYUOfIdLUju,2001,,,
2,1,Clear,No,842,prosp_ll,Yes,LjoCFdbQsOGW8ON,1004,,,
3,1.5,Completely clear,No,1500,prosp_ll,Yes,8bN4yDwU4jEcqhZ,1504,,,
1,1.5,Completely clear,No,2249,prosp_ll,Yes,r7xJlATby11IfIa,1501,,,
2,1.5,Completely clear,No,4150,prosp_ll,Yes,WFnZjBJZfXf0pHZ,1503,,,
10,6,Completely clear,No,2518,prosp_ll,Yes,UpkvmcHKLCDwgmI,38106,,,
15,32,Completely clear,No,2958,prosp_ll,No,E5koGUD7jZEBp5r,32001,,,
2,1.5,Completely clear,No,4139,prosp_ll,Yes,vJIOsBoQFdpo9ql,1504,,,
3,1,Completely clear,Yes,1071,prosp_ll,Yes,5WUFn4qg4lq8XA0,1001,,,
2,1.5,Completely clear,No,2626,prosp_ll,Yes,MSgFIAp5olYFwfE,1550,,,
15,16,Completely clear,No,362,prosp_ll,Yes,leVB2x9G0A6jFoG,17263,,,
1,3,Completely clear,No,403,prosp_ll,Yes,RzFfXLZAV2BQAKx,3003,,,
4,3,Completely clear,No,3879,prosp_ll,Yes,3hjurtIGiavCSyK,3083,,,
10,4,Completely clear,No,3895,prosp_ll,Yes,HzplF9DkFbvNjuB,21393,,,
2,2,Completely clear,No,3381,prosp_ll,Yes,bgZc0FkVacHFLHr,2252,,,
30,16,Completely clear,No,1345,prosp_ll,Yes,WDBvymyed0KcBmC,16094,,,
60,64,Somewhat unclear,No,704,prosp_ll,Yes,qm84s1HPZvM4nEF,64006,,,
60,64,Completely clear,No,3616,prosp_ll,Yes,AIfCHKyhVEtzeIb,64281,,,
2,2,Very unclear,No,2252,prosp_ll,Yes,ctbalep9d94sJ9c,1223,,,
5,6,Completely clear,No,4114,prosp_ll,Yes,zadF9HsCeKp0BCB,6003,,,
1.3,64,Completely clear,Yes,587,prosp_ll,Yes,uD7wn3VGJMv1nnV,64502,,,
2,1.5,Clear,No,2418,prosp_ll,Yes,RVmP15gMVBpg7sL,5018,,,
3,4,Completely clear,No,696,prosp_ll,Yes,MYqhNJK1yP0TzQ4,4253,,,
48,48,Completely clear,No,827,prosp_ll,Yes,9aFq6olz8Et3a8T,59126,,,
0.2,1.5,Completely clear,No,304,prosp_ll,Yes,wgWNsnpYjEAa1xd,1623,,,
3,1.5,Completely clear,No,454,prosp_ll,Yes,RABCPZ1zhJlRXc7,1752,,,
2,1.5,Completely clear,No,2051,prosp_ll,Yes,2e8XDl0sYLhPGw8,1721,,,
20,6,Completely clear,No,3790,prosp_ll,Yes,ksCVFlEMpY9ZEUg,6252,,,
45,64,Completely clear,No,2873,prosp_ll,Yes,C4D3AemH2wveUdc,99535,,,
2.3,1.5,Completely clear,No,2847,prosp_ll,Yes,gOvWgp3q6IM0yew,1626,,,
1.4,1.5,Clear,Yes,1527,prosp_ll,Yes,6z1AmQ6FkhiTYWS,1753,,,
10.1,6,Completely clear,No,1167,prosp_ll,Yes,30wc6N4v1aCt4bt,37103,,,
5,2,Completely clear,No,2034,prosp_ll,Yes,TS3RQGzg50gS8jN,9869,,,
35,32,Completely clear,No,4047,prosp_ll,Yes,Iwj3u3GzP1r0yJF,32253,,,
45,24,Completely clear,Yes,3684,prosp_ll,Yes,iPzTngFPrwNEQGl,24008,,,
3,4,Clear,Yes,394,prosp_ll,Yes,wSIHchK7otqHVr5,4250,,,
1,1.5,Completely clear,No,217,prosp_ll,Yes,SqekmpJ9BSUrBDy,1509,,,
2,1.5,Clear,No,3679,prosp_ll,Yes,7RwUrs7BFxh0WWU,1751,,,
2,2,Completely clear,Yes,3230,prosp_ll,Yes,80SPD1Prd0sVgon,2000,,,
4,4,Clear,No,1103,prosp_ll,Yes,YxqQOpxARx8FyZT,4001,,,
2,1.5,Somewhat unclear,Yes,2905,prosp_ll,No,2UFdm2L5EeDHyDK,1502,,,
1,1,Completely clear,No,4112,prosp_ll,Yes,kQLKHdpVmO7lBai,1004,,,
2,2,Completely clear,No,428,prosp_ll,Yes,PHUjiCDiiwARsMv,2002,,,
3,2,Completely clear,No,364,prosp_ll,Yes,5ZRPr9TCppVPu1a,2002,,,
4,6,Clear,No,1202,prosp_ll,No,sjwUIrWwJPbGNU9,6002,,,
90,48,Clear,No,1889,prosp_ll,Yes,OgfeNsCW1c5iG63,48258,,,
10,12,Completely clear,No,3657,prosp_ll,Yes,wmMXV5EtGsX3qq6,12001,,,
40,48,Clear,Yes,3221,prosp_ll,Yes,eXSmkYjjXGoXo6e,48256,,,
100,64,Clear,No,18,prosp_ll,Yes,LSJWQiNfrylrOpa,64250,,,
30,48,Completely clear,No,787,prosp_ll,Yes,AeAgsnfPkB46zc4,48789,,,
5,12,Clear,No,913,prosp_ll,Yes,h68viHl9sWIo1OW,12506,,,
25.5,16,Somewhat unclear,No,1769,prosp_ll,Yes,PvyWqoyZrG9TgsL,81162,,,
2,1.5,Completely clear,No,578,prosp_ll,Yes,kqdXdzOXdy77wtq,1569,,,
10,8,Completely clear,No,3397,prosp_ll,Yes,2AbdnRQEy2LVqKe,8183,,,
5,4,Completely clear,No,2829,prosp_ll,Yes,GOoZtwLYTYgFAUr,4251,,,
25,24,Completely clear,No,1618,prosp_ll,Yes,ewNWA49xFnUqaD4,24002,,,
35,24,Somewhat unclear,No,790,prosp_ll,No,Cq2IPg0mb4VKLLU,24250,,,
0.7,24,Completely clear,Yes,2923,prosp_ll,Yes,Imf7D35SNX6IJbt,24120,,,
5,1.5,Completely clear,No,3765,prosp_ll,Yes,wbz0UntMZO0gPat,1752,,,
15,12,Completely clear,No,2417,prosp_ll,Yes,rFWXtatFZCrT3qA,58746,,,
7,3,Completely clear,No,2984,prosp_ll,Yes,LZY7a3FoEpQCnnS,3196,,,
20,48,Somewhat unclear,No,1457,prosp_ll,Yes,unC6rD9psa7DGQm,48186,,,
5,6,Completely clear,No,1590,prosp_ll,Yes,oxt6KF96PUzCnPQ,6006,,,
15,12,Completely clear,No,3426,prosp_ll,Yes,q1aluhB6xyZOY5U,15079,,,
40,24,Completely clear,No,4149,prosp_ll,Yes,EvQE7UUIzoEYCGX,24002,,,
5,24,Clear,No,598,prosp_ll,Yes,ZGg5V6XziNEHfeK,3025,,,
60,24,Completely clear,No,3465,prosp_ll,Yes,jnXSWx5XX987Vm7,24001,,,
3,1,Clear,No,2664,prosp_ll,Yes,wOqRQ8lkZ5WE8wy,1252,,,
25,8,Clear,No,3157,prosp_ll,Yes,mO0nYIZ3zViErNC,8272,,,
45,48,Completely clear,No,4080,prosp_ll,Yes,3EAGW8t26jy4pJb,48249,,,
15,48,Somewhat unclear,No,1099,prosp_ll,Yes,kUD0UJH2Gkd510b,21863,,,
15,16,Clear,No,3310,prosp_ll,Yes,Ul06py09rJxNOrs,16197,,,
7,12,Completely clear,No,1842,prosp_ll,Yes,j3u0eDh39yevFtb,12012,,,
30,8,Clear,No,3351,prosp_ll,Yes,TqqIMZKSC7g774R,8002,,,
45,6,Completely clear,No,3991,prosp_ll,Yes,9JhhW7MEj91Cf9j,6000,,,
1,1.5,Completely clear,No,286,prosp_ll,No,1Pzd2UTeNX6Kn0A,1753,,,
0.3,1,Completely clear,No,1475,prosp_ll,Yes,yOBlxnUyD9XthBn,1001,,,
90,64,Completely clear,No,1597,prosp_ll,Yes,d7SVQ2yXHOoTC5C,64006,,,
5,8,Clear,No,3240,prosp_ll,Yes,U9aNPhf9F25tBKi,8253,,,
30,64,Completely clear,No,3398,prosp_ll,Yes,qaFzWA6xALfiM01,29490,,,
3,3,Completely clear,No,2903,prosp_ll,Yes,Zhmapoch4FuqAjB,3409,,,
19,16,Clear,No,2268,prosp_ll,Yes,8YI2KjYgyVPCcks,24951,,,
12,12,Completely clear,No,1544,prosp_ll,Yes,ysB6rU14ORsRQfh,12501,,,
5,6,Completely clear,No,2479,prosp_ll,Yes,fQs6E1i53KuTCsk,6004,,,
12,8,Clear,No,3859,prosp_ll,Yes,yenLfiLGfthJJq8,8002,,,
5,8,Clear,No,3531,prosp_ll,Yes,2jvULVKvVr9noZt,16881,,,
5,2,Clear,No,4044,prosp_ll,Yes,EPeVRp9lwjdXnlx,2006,,,
2,2,Clear,No,3115,prosp_ll,Yes,vzVLB5J6geVlxCo,2251,,,
5,8,Completely clear,No,2605,prosp_ll,Yes,Ci1McDnhc0mE94t,8001,,,
10,8,Completely clear,No,1038,prosp_ll,Yes,cXnJhh8Fh42n5N2,10636,,,
3,3,Clear,No,2119,prosp_ll,Yes,N6MYoIh9Q46eP67,3005,,,
0.9,16,Completely clear,No,2172,prosp_ll,Yes,NR0a1BQMFVd5SMQ,17861,,,
30,32,Clear,No,3459,prosp_ll,Yes,5fqCztTlgW3vWSU,32002,,,
4,4,Somewhat unclear,No,2689,prosp_ll,Yes,sujALx3wXCzlANs,4002,,,
5,4,Completely clear,No,3360,prosp_ll,Yes,T1dMOUwnwpqs9Y8,4254,,,
1,1,Clear,No,4289,prosp_ll,Yes,9a78nSQrCnZalPZ,1253,,,
30,16,Completely clear,Yes,3344,prosp_ll,Yes,LL3vGDPG4r6vIR4,17300,,,
45,32,Completely clear,No,1764,prosp_ll,Yes,ZFcMKGjZBravUnD,32252,,,
10,32,Completely clear,No,2639,prosp_ll,Yes,UWxPqPvB035Wpkb,32560,,,
45,24,Completely clear,No,2366,prosp_ll,Yes,7bsehEPhMNBVUp8,24252,,,
0.7,4,Completely clear,No,1989,prosp_ll,Yes,g23DOlwcjuLZWjX,5202,,,
7,8,Completely clear,No,4011,prosp_ll,Yes,uRGkqumEwU4vm5J,8251,,,
1.5,6,Clear,No,1616,prosp_ll,Yes,ziJcdk7Y7Gu1AgI,44716,,,
70,48,Completely clear,No,3178,prosp_ll,Yes,dTxVKJszqMQI74Q,48153,,,
2,1.5,Completely clear,No,1898,prosp_ll,Yes,oQbTChETBzvgjbC,1753,,,
0.8,2,Completely clear,No,324,prosp_ll,No,HrGYS33TNCTyTdV,2255,,,
0.5,12,Completely clear,No,3933,prosp_ll,Yes,AMGpXnReN1wqoy0,12252,,,
30,16,Completely clear,No,1108,prosp_ll,Yes,gg1X0SdwUx5pLc6,38297,,,
60,64,Completely clear,No,3875,prosp_ll,Yes,mVZM4Kgd4nbbE48,64217,,,
15,12,Completely clear,No,532,prosp_ll,Yes,D9vh38eNPEih34G,12001,,,
5,1.5,Completely clear,No,552,prosp_ll,Yes,E2boSphwt3n8rHd,1502,,,
4,3,Clear,No,2981,prosp_ll,Yes,Q390Olb1WDpsZLr,3002,,,
3,4,Clear,No,1655,prosp_ll,Yes,8ycXfsCjnD4JIki,4001,,,
60,32,Very unclear,No,1941,prosp_ll,Yes,BO9rwJPJSAgD1G6,32251,,,
4,4,Completely clear,Yes,2880,prosp_ll,Yes,D0NDW2A3eBeuxlW,4483,,,
1,1.5,Completely clear,No,2371,prosp_ll,Yes,rDjmK93lWTPU9pm,1752,,,
6,4,Completely clear,No,1756,prosp_ll,Yes,8iPxfn086uWb1mY,5595,,,
10,12,Completely clear,No,2935,prosp_ll,Yes,uKwfij15Ci1CAW0,12004,,,
40,12,Completely clear,No,3436,prosp_ll,Yes,7mM5cLQgz9meTHt,12272,,,
3.5,3,Clear,No,1399,prosp_ll,Yes,YhpD4e3qYsQeGr1,3251,,,
10,6,Clear,No,3349,prosp_ll,Yes,kBAQtHU3mKT1H2O,10266,,,
20,16,Completely clear,No,118,prosp_ll,Yes,44xLlwN7wYX2yhw,16252,,,
15,16,Completely clear,No,3311,prosp_ll,Yes,mTBNzcAuhNGi6Ai,16251,,,
3,3,Clear,No,4141,prosp_ll,Yes,QbPlDSV3dbw0grM,3000,,,
5,2,Completely clear,No,1364,prosp_ll,Yes,QE0R5sfMoSHyK4I,2235,,,
6,6,Clear,No,1119,prosp_ll,Yes,iiIyDyKJyDxZJRx,11142,,,
80,64,Clear,No,3556,prosp_ll,Yes,5vdJ8V1PhWhDpdF,64003,,,
35,32,Clear,No,4098,prosp_ll,Yes,8VlCXJCtwkQkSh5,36012,,,
4,2,Completely clear,No,2142,prosp_ll,Yes,fN00cAP5Yebaxkf,2251,,,
3,4,Completely clear,No,2510,prosp_ll,Yes,TY9AyMtzRvhhQuE,4503,,,
5,3,Clear,Yes,381,prosp_ll,Yes,nSOGpTwztniSH1R,3147,,,
20,16,Completely clear,No,1199,prosp_ll,Yes,1lOhPjxcvMcKHjt,16502,,,
2,1.5,Clear,No,1885,prosp_ll,Yes,cjAfyVf2FM5yI5k,1501,,,
50,64,Clear,No,2705,prosp_ll,Yes,GrsXMAyi9rNRk6g,40584,,,
120,48,Completely clear,No,3034,prosp_ll,Yes,7LMmU5W7tqbHzKk,48003,,,
30,16,Completely clear,No,2480,prosp_ll,Yes,teIyscXqvBzxq0h,16251,,,
30,48,Completely clear,No,2841,prosp_ll,Yes,O1jcca6WjOsZNuk,52663,,,
2.2,1,Clear,No,3255,prosp_ll,Yes,WkAvPhNIOaYNnlL,1163,,,
0.5,1,Clear,No,3619,prosp_ll,Yes,PXZsoUR2hLA9x2F,1002,,,
15,16,Completely clear,No,2412,prosp_ll,Yes,JOnbDuftioCRj9I,16003,,,
3,2,Clear,No,3361,prosp_ll,Yes,sC7qO0mmTaMAIv6,2005,,,
15,12,Completely clear,No,681,prosp_ll,Yes,sV6yFvj9dyf416w,12002,,,
20,16,Clear,No,3970,prosp_ll,Yes,FVqmLDS4mJ3OIlY,16609,,,
8.3,8,Completely clear,No,1583,prosp_ll,Yes,ICcdI9iBIHpO0Xs,26489,,,
1,2,Completely clear,No,2127,prosp_ll,Yes,MTBUZdHB2Ppfasp,2251,,,
5,4,Clear,No,2485,prosp_ll,Yes,v3GkSXsh1MJglPy,4217,,,
125,64,Completely clear,No,789,prosp_ll,Yes,BxPwDKa7bWrcAE7,85107,,,
2,1,Completely clear,Yes,3114,prosp_ll,Yes,52O2Zf7tZMVrrlE,1002,,,
30,8,Clear,No,3389,prosp_ll,Yes,t6XSjSXMkLu1ZKm,23209,,,
30,24,Completely clear,No,3620,prosp_ll,Yes,xUDtkuVpbL2QPrn,24001,,,
2,1,Clear,No,4263,prosp_ll,Yes,K4aZAu9hcgb92Qk,1505,,,
17,32,Completely clear,No,3391,prosp_ll,Yes,weJylBR5hDcbcOL,32003,,,
90,48,Completely clear,No,3036,prosp_ll,Yes,aRKDFW2uRYEas61,48362,,,
3,2,Completely clear,No,4183,prosp_ll,Yes,4ZZhTsg2TKlrKSu,2253,,,
10,12,Completely clear,No,699,prosp_ll,Yes,CxAqdYw9sN6L18c,12253,,,
60,64,Completely clear,No,1813,prosp_ll,Yes,ssUDyWddgi0bf78,64002,,,
3,4,Completely clear,No,3688,prosp_ll,Yes,bDBNfflgHQrlQIb,5026,,,
3,2,Completely clear,No,1149,prosp_ll,Yes,SK3Zpa3SJAc7ATC,1999,,,
6,4,Completely clear,No,1780,prosp_ll,Yes,tSiNPlegpFJAnBk,4252,,,
10,8,Completely clear,No,4155,prosp_ll,Yes,Kl1Mt3GMGwk2sBD,8002,,,
5,3,Clear,No,2875,prosp_ll,Yes,C9PV7yc7WFAZC69,3005,,,
20,12,Completely clear,No,3031,prosp_ll,Yes,qzoMhXfXZbId8gN,12002,,,
3,8,Completely clear,No,2908,prosp_ll,Yes,3Xbh0Nh1fbBZw5q,8003,,,
30,12,Completely clear,No,700,prosp_ll,Yes,cr7hqN09ZTNKsKF,21057,,,
30,16,Clear,No,2332,prosp_ll,No,KACwIDf4KwAJQaI,16252,,,
120,64,Completely clear,No,272,prosp_ll,Yes,5I1ZfYCG1zLGuzb,78550,,,
5,4,Completely clear,No,3709,prosp_ll,Yes,DUI3Bk0mSoc1Nh3,4250,,,
1,1,Completely clear,No,3919,prosp_ll,Yes,2Trxw3cu5HHyDXe,1251,,,
65,64,Completely clear,No,3380,prosp_ll,Yes,cf9xitn1Ha54aFi,69911,,,
1,2,Very unclear,No,1661,prosp_ll,Yes,zY8uGCfefLAlyEH,2001,,,
1.5,1.5,Clear,No,1521,prosp_ll,Yes,4i0KViBrmJvtal1,1501,,,
0.3,24,Clear,Yes,1249,prosp_ll,Yes,qoupj6bsgwyESPh,33481,,,
20,8,Clear,No,1467,prosp_ll,Yes,eVKJKqmky12WWIl,11741,,,
15,16,Clear,No,1735,prosp_ll,Yes,uSIfxgYe6U9T2M2,16000,,,
30,24,Clear,No,1246,prosp_ll,Yes,jJzsXQ5ZvGfYR1i,24252,,,
18,24,Clear,No,1449,prosp_ll,Yes,XrFORttNWgzm2pz,124730,,,
1,1.5,Somewhat unclear,No,2540,prosp_ll,Yes,yeZQFICimeWLdkB,1500,,,
4,3,Clear,No,2464,prosp_ll,Yes,1N2kNe5NiXuZgCg,3001,,,
3,1.5,Clear,No,4218,prosp_ll,Yes,cjSaFLqm0Ob19L3,1501,,,
15,12,Completely clear,No,3946,prosp_ll,Yes,FJqYJqBTFe63X7D,12251,,,
3,3,Clear,No,4239,prosp_ll,Yes,1ElmpTYOxiseqsM,3502,,,
60,16,Completely clear,No,671,prosp_ll,Yes,aAsv5DQwx2TmTkf,39623,,,
2,3,Completely clear,No,4116,prosp_ll,Yes,c5mxu3wmZmcSbbT,3251,,,
3,1,Completely clear,No,2026,prosp_ll,Yes,wGSlhgGJ9HeiheA,1253,,,
1,1,Completely clear,No,1628,prosp_ll,Yes,0HZhlSdjz7nmHT0,1001,,,
4,3,Completely clear,No,2045,prosp_ll,Yes,alnupegdODW03OA,3124,,,
6,48,Somewhat unclear,Yes,3960,prosp_ll,Yes,2DNC9bfISj3gryr,10774,,,
3,2,Clear,No,3147,prosp_ll,Yes,VKjahkXDbhHrKtH,2251,,,
60,64,Completely clear,Yes,2005,prosp_ll,Yes,p1DMQkGVwfqfv5I,64254,,,
15,8,Completely clear,No,2301,prosp_ll,Yes,2VByhQ3HyArSoSQ,24102,,,
73,64,Clear,No,419,prosp_ll,Yes,5sAVS3CC8h3OC8Y,64004,,,
10,32,Clear,No,1304,prosp_ll,Yes,a17m1mpWzeMUdZ4,39493,,,
45,64,Completely clear,No,3052,prosp_ll,Yes,SEjNjdl2vqiLgju,64252,,,
8,4,Clear,No,2796,prosp_ll,Yes,kPCy2dXmSFi5Cwd,4288,,,
6,4,Completely clear,No,3692,prosp_ll,Yes,GcMTuxm11yym47L,4252,,,
6,8,Completely clear,No,2739,prosp_ll,Yes,2JqMPjdTASm7QVG,8249,,,
8,8,Completely clear,Yes,3959,prosp_ll,Yes,1F9n3UbQawXZ0X2,8002,,,
1,2,Clear,No,4119,prosp_ll,Yes,TIBfH22eRvTdlt2,2022,,,
3,2,Completely clear,No,55,prosp_ll,Yes,qK5p6vXHNs1O1jW,2252,,,
3,1.5,Completely clear,No,3193,prosp_ll,Yes,4MRs5tGeJkMYHWO,1753,,,
10,24,Clear,No,226,prosp_ll,Yes,BEoYEN3JnPnoPxh,24001,,,
60,48,Clear,No,2655,prosp_ll,Yes,w6gXcMbE5EwkDQP,52196,,,
2,4,Completely clear,No,439,prosp_ll,Yes,rQrO03I1Yj3mj3i,16091,,,
3,2,Completely clear,No,1539,prosp_ll,Yes,3bgxal2qnFfYznc,2252,,,
20,24,Clear,No,456,prosp_ll,Yes,EOaJ1wcquMkhRcP,24005,,,
25,12,Clear,No,1191,prosp_ll,Yes,jylFGxvBEvB7GWh,12002,,,
20,12,Completely clear,No,1205,prosp_ll,Yes,keIo4372Lz4M4Cw,16777,,,
1,1,Completely clear,No,2638,prosp_ll,Yes,lSeseW4aGsKcAEt,1003,,,
45,12,Completely clear,No,3718,prosp_ll,Yes,odiuOh4krM1bnpx,27805,,,
60,64,Completely clear,No,1465,prosp_ll,Yes,mENalQqfCZCHIC3,64891,,,
80,32,Clear,No,888,prosp_ll,Yes,uvi5PYqvHHQlN4z,53237,,,
2.1,4,Clear,Yes,2982,prosp_ll,Yes,8n3Tw0icNEDUwp9,28940,,,
25,32,Clear,No,3646,prosp_ll,Yes,oaXUg48nUql0kUI,32003,,,
26,6,Completely clear,No,2987,prosp_ll,Yes,t2dQ0Rs60kMcehs,6251,,,
3,1.5,Somewhat unclear,Yes,1477,prosp_ll,Yes,3mIansxrbuQqqOD,1504,,,
5,6,Clear,Yes,3011,prosp_ll,Yes,zzZCtrbl3BtN9jl,6087,,,
5,32,Clear,No,3931,prosp_ll,Yes,svStjWCTrVmVVKT,9123,,,
40,32,Clear,No,3002,prosp_ll,Yes,FPzJ7ktIqOMf4vL,32001,,,
3,1,Completely clear,No,2517,prosp_ll,Yes,dB84aCxsk948abo,1252,,,
2,1.5,Clear,No,3632,prosp_ll,Yes,2klrnexrVKPU4Fj,1751,,,
15,16,Clear,No,3912,prosp_ll,Yes,RVV08rV58eLY6aF,16002,,,
3,6,Somewhat unclear,No,1252,prosp_ll,Yes,cAqL4QvQmzuclr9,8867,,,
0.8,2,Completely clear,No,3953,prosp_ll,Yes,nGM1DSyq1mIoyGD,2006,,,
3,2,Completely clear,No,1221,prosp_ll,Yes,1FECzqenU2EtbBP,2250,,,
6.2,12,Completely clear,No,3294,prosp_ll,Yes,PkeYb9ZvF9PA3Sf,12003,,,
40,32,Clear,No,4049,prosp_ll,Yes,nzX55ds0regqcNM,32251,,,
45,64,Somewhat unclear,No,3791,prosp_ll,Yes,CIy2xH6RYXTvG1M,64003,,,
20,8,Completely clear,No,2917,prosp_ll,Yes,cMCEjjtyZfATG71,8002,,,
10,8,Completely clear,No,4063,prosp_ll,Yes,iXkRpGe63lkdgXZ,8001,,,
30,24,Completely clear,No,3624,prosp_ll,Yes,1B1D4NVPIxCOWdk,24250,,,
45,16,Clear,No,1056,prosp_ll,Yes,v0nqPT9rwUWSaFb,16253,,,
20,16,Clear,No,3479,prosp_ll,Yes,YGVJuuQXqEJ8vqb,16003,,,
45,48,Completely clear,No,796,prosp_ll,Yes,gzRdNdZQLQVQ0u9,48225,,,
30,48,Completely clear,No,1234,prosp_ll,Yes,qMOcF7OAc3lqQG6,48003,,,
30,16,Clear,No,2238,prosp_ll,Yes,eWxv6qz1tG7ktEk,16003,,,
4,3,Completely clear,No,1106,prosp_ll,Yes,lipoH3IscmBieyW,3002,,,
40,32,Completely clear,No,1557,prosp_ll,Yes,K3j6r4dcE21fpT3,32262,,,
5,3,Clear,No,509,prosp_ll,Yes,GJ7sdGpw5ZuPgYK,3100,,,
60,48,Completely clear,No,1670,prosp_ll,Yes,28SEZRq7P2UdQwO,63511,,,
2,3,Clear,No,3513,prosp_ll,Yes,zlwoPCuxrnwvNNE,3252,,,
6,4,Somewhat unclear,No,1974,prosp_ll,Yes,Y3DoXeGxEiLZN26,4405,,,
3.2,2,Completely clear,No,3292,prosp_ll,Yes,n4CqVELqyT7v4nE,3223,,,
4,1,Completely clear,No,2776,prosp_ll,Yes,WN3yYvinKKNDp3S,4359,,,
10,16,Clear,No,3714,prosp_ll,Yes,IvILOJoOrzGgcr3,16000,,,
2,2,Completely clear,No,1265,prosp_ll,Yes,kvYgGeoBHFEYG58,2002,,,
2,2,Completely clear,No,1415,prosp_ll,Yes,smpI3BHqhtuaoIp,2003,,,
15,32,Completely clear,No,4290,prosp_ll,Yes,vJiMUxdFQBuGE9N,6505,,,
15,8,Completely clear,No,308,prosp_ll,Yes,zydnDgabzy16urY,30131,,,
30,16,Completely clear,No,1938,prosp_ll,Yes,0b9s85WJSjqPNYU,18843,,,
120,48,Completely clear,No,4193,prosp_ll,Yes,XRlgt4MnZGS4WKS,82316,,,
2,3,Completely clear,No,3331,prosp_ll,Yes,yMuiNV4CH9gwDOf,3251,,,
2,1.5,Completely clear,No,1258,prosp_ll,Yes,X3iw1XKiy0wGgnP,270,,,
3,6,Completely clear,No,2895,prosp_ll,Yes,EcNyFrDjy6dtCgp,6003,,,
60,32,Clear,No,886,prosp_ll,Yes,8AFjhPSVFxxa5Bg,32003,,,
3,2,Completely clear,No,3612,prosp_ll,Yes,UU31qMAA0HcTEnU,2242,,,
35,12,Somewhat unclear,No,2624,prosp_ll,Yes,GT3Z8XjV23pPTmW,12001,,,
10,12,Clear,Yes,3906,prosp_ll,Yes,D9olMKk5lC7G3io,12001,,,
55.6,64,Completely clear,No,176,prosp_ll,Yes,racrB402Usturrs,64251,,,
2,1,Completely clear,No,238,prosp_ll,Yes,fntTbAIxweyFyLU,1203,,,
15,16,Completely clear,No,4041,prosp_ll,Yes,xMw79WqcpsO7Hr2,16001,,,
2.1,64,Somewhat unclear,No,4097,prosp_ll,Yes,zCGrysYW0ge51nj,66233,,,
5,8,Completely clear,Yes,3762,prosp_ll,Yes,whtUGb3Z6mj7SED,8145,,,
90,48,Completely clear,No,2167,prosp_ll,Yes,JDoSnLeMr0zoc78,77753,,,
1.5,3,Clear,No,2973,prosp_ll,Yes,JzoIjKzWb9vmld4,3003,,,
15,24,Completely clear,No,924,prosp_ll,Yes,d4hm25D49yg5Efr,24002,,,
0.3,4,Clear,No,3090,prosp_ll,Yes,qKm70iKYreJ5qK5,26844,,,
40,32,Completely clear,No,29,prosp_ll,Yes,MrepYO248HIgexk,32005,,,
3,1.5,Completely clear,No,1976,prosp_ll,Yes,UHLrQ2ji6I7fiJI,1553,,,
3.8,2,Completely clear,No,281,prosp_ll,Yes,Z31FPMoc8DtwgYC,2001,,,
2,2,Somewhat unclear,No,2157,prosp_ll,Yes,d1no73pBt10ZwX5,2253,,,
