TimeEstimation,TimeReal,clear_description,counting,current_trial,current_type,english_first,user_id_concent,video_really_lasted,TimeOfDay,alone,knew
4,4,Completely clear,No,2765,retro_ll,Yes,URWynOFmPkw6vay,4258,11,nan,No
25,48,Clear,No,2472,retro_ll,Yes,5VXd5XYLqYXnU0v,48014,10,nan,No
15,4,Completely clear,No,2706,retro_ll,Yes,ERsqNAJo7mFW3oE,4143,7,nan,No
12,12,Completely clear,No,2657,retro_ll,Yes,zqGEXoYkT7YSqAF,12003,15,nan,No
10,16,Completely clear,No,1836,retro_ll,Yes,Y3u88NaX1xB8PYm,18512,1,nan,Yes
5,12,Somewhat unclear,No,4283,retro_ll,Yes,AAmHIrNbMMFxoru,12003,14,nan,No
45,48,Clear,No,2684,retro_ll,Yes,HfVLjI4bCpDLmTm,48003,18,nan,No
10,16,Completely clear,No,3930,retro_ll,Yes,SojC3N5Dhj53SB2,17450,6,nan,No
35,24,Completely clear,No,2322,retro_ll,No,f14PpLJziV2brMY,55265,10,nan,No
2,3,Clear,Yes,2462,retro_ll,Yes,CASYGizhoPtjQLU,1694,2,nan,Yes
90,64,Completely clear,No,2644,retro_ll,Yes,sYeOin4086l7xsF,64003,16,nan,No
50,48,Clear,No,3170,retro_ll,No,41PFEMvMFxanhA1,48005,9,nan,No
60,24,Clear,No,4185,retro_ll,Yes,bIYIpmhMPdXsWD3,59798,10,nan,No
120,48,Clear,No,2187,retro_ll,No,k6RjQRp5goZNVdU,48114,14,nan,No
3,2,Somewhat unclear,Yes,2592,retro_ll,Yes,kJ74QTuFhsYGD0e,2003,12,nan,Yes
45,32,Clear,No,2370,retro_ll,Yes,QlaWOcGFp5yYVLv,37235,2,nan,No
90,8,Completely clear,No,2778,retro_ll,No,9OkSTBKG62aWuPO,97910,11,nan,No
52,64,Clear,No,2246,retro_ll,Yes,CC1hdAfQ30HEGJR,64897,11,nan,Yes
0.3,2,Clear,No,2781,retro_ll,Yes,roUmHN6Dt0tZfYO,2251,9,nan,No
90,24,Clear,No,2448,retro_ll,Yes,OJttsRKZ0gjKOnJ,50715,12,nan,No
0.5,8,Clear,Yes,327,retro_ll,No,xOYgEcODcCPO2Ae,8513,0,nan,Yes
45,24,Completely clear,No,52,retro_ll,Yes,w6qkIMvlOtjh5pJ,42031,2,nan,No
246,3,Completely clear,No,2730,retro_ll,Yes,2jqmM24wRrjeaMH,197342,15,nan,No
70,64,Completely clear,No,2547,retro_ll,Yes,Ml9vvVm14stfopc,64254,13,nan,No
6,12,Clear,No,4036,retro_ll,Yes,zsGmfvosTEBgjgZ,12001,11,nan,No
40,3,Completely clear,No,3644,retro_ll,No,uF07u3KA9T5NVdo,45479,17,nan,Yes
90,24,Completely clear,No,2625,retro_ll,No,dNuHAne4qhlpuon,156317,21,nan,No
35,48,Clear,No,2031,retro_ll,Yes,WKBrhVTeg5Cmvcv,48672,12,nan,No
30,32,Clear,Yes,2123,retro_ll,Yes,Swy0SYBY3OgGxAv,43148,9,nan,Yes
30,48,Completely clear,No,2593,retro_ll,Yes,f5bpUCPQlUJdfL4,51429,10,nan,Yes
15,12,Completely clear,No,2177,retro_ll,Yes,12tW6nD4oq6nZVN,12254,20,nan,No
5,8,Completely clear,No,4155,retro_ll,Yes,Om3lbPfRhfqloNV,8254,16,nan,No
50,16,Clear,Yes,3130,retro_ll,Yes,QpfGuVtcoXEsXET,44330,5,nan,Yes
12,12,Clear,No,2602,retro_ll,No,2XVGl4xvkKLlG0w,12074,16,nan,Yes
3,4,Somewhat unclear,No,3207,retro_ll,Yes,IcTAjvzi70owc1V,4259,7,nan,No
8,16,Completely clear,No,3941,retro_ll,Yes,KOfyUIWdIhMMo26,16762,13,nan,No
20,4,Clear,No,2725,retro_ll,Yes,enUastcceDxTkCO,4002,2,nan,No
10,12,Clear,No,2904,retro_ll,Yes,OPc7V7fCY8etdWe,12002,15,nan,Yes
3,3,Clear,No,2719,retro_ll,Yes,EOqkOJ2C3Ad6jXw,3221,12,nan,No
2.1,64,Completely clear,Yes,3039,retro_ll,Yes,rtYrA4LOo4PTAuD,68494,5,nan,Yes
20,24,Clear,No,4181,retro_ll,Yes,WsgS2EVPTm8uOra,24251,7,nan,No
40,24,Somewhat unclear,No,3684,retro_ll,Yes,zCa2QxABV90x1Gp,24006,5,nan,No
3,4,Completely clear,No,374,retro_ll,Yes,qB0wu0jHegrjruu,4013,8,nan,No
20,16,Clear,No,2330,retro_ll,Yes,xMBAOnZUfJAVgu6,16254,10,nan,No
60,32,Completely clear,No,3858,retro_ll,Yes,EkVL6RyeMzz2V1a,32001,1,nan,No
4,2,Clear,No,3274,retro_ll,No,BlH0rN8CUwqo5Eh,2253,11,nan,No
2,2,Completely clear,No,2619,retro_ll,Yes,d9YQ1fHxfymB0pl,2250,11,nan,No
35,24,Completely clear,No,4152,retro_ll,Yes,d34xkYjHD74jx2w,42390,10,nan,No
2,1,Somewhat unclear,No,3021,retro_ll,Yes,ju5KHw3umhoa6Qi,1002,17,nan,No
15,8,Completely clear,No,1663,retro_ll,Yes,NbTgbsaKCRZH6jq,8252,8,nan,Yes
1,1,Clear,No,815,retro_ll,Yes,9YO5zjtP11vavQ0,1001,19,nan,No
45,32,Completely clear,Yes,2392,retro_ll,No,TloR4jf3W9shF3K,119731,14,nan,Yes
40,48,Completely clear,No,2116,retro_ll,Yes,YHEMSzKFuQ4aLB4,48251,1,nan,Yes
60,48,Clear,No,2573,retro_ll,No,CjZg4rusFWsERk4,48252,12,nan,No
3.5,3,Completely clear,No,2390,retro_ll,No,oJwZb9e8ZY7hnF7,2977,17,nan,No
30,16,Completely clear,No,3179,retro_ll,Yes,fKmhBDuSQxkL97E,16001,10,nan,No
60,48,Clear,No,2655,retro_ll,Yes,nwe9UnagwUsNIw5,48002,8,nan,No
200,24,Somewhat unclear,No,3727,retro_ll,No,BZdI4hsAXKr2jaQ,24265,18,nan,No
1,1,Clear,No,222,retro_ll,Yes,nAj8ypv4VKlDA87,1197,9,nan,Yes
30,24,Somewhat unclear,No,2813,retro_ll,Yes,v7BCDhkICQDH0Aw,24001,14,nan,No
7,4,Completely clear,No,2030,retro_ll,Yes,NuCs2tgKMUWJZB0,4002,2,nan,No
15,24,Clear,No,2446,retro_ll,Yes,jSMhZjuP2TOq2iw,31781,12,nan,No
5,8,Clear,No,2529,retro_ll,Yes,JzaoYypbYdCr42G,8254,14,nan,No
60,48,Completely clear,No,2741,retro_ll,Yes,CjwNsBSNHGwCqFL,48002,10,nan,No
15,4,Completely clear,No,1983,retro_ll,Yes,3PjXfto0rXYSOUz,4002,2,nan,No
30,48,Completely clear,No,3062,retro_ll,Yes,bSwMDPLHmx2s4cb,14551,10,nan,No
15,16,Clear,No,1978,retro_ll,Yes,y8dJWM5x5Lxiyz1,16002,11,nan,No
20,16,Completely clear,No,3262,retro_ll,Yes,iACOjMyuHwdcrUf,16007,7,nan,No
30,6,Completely clear,No,3690,retro_ll,Yes,MoFJxMpFI2YYfzA,41151,10,nan,No
8,6,Somewhat unclear,No,244,retro_ll,Yes,Eq1XvniDMfUReh4,6002,6,nan,No
4,4,Clear,No,2849,retro_ll,Yes,ZJrJDXvdbly7b4V,4267,17,nan,No
3,3,Completely clear,No,2618,retro_ll,Yes,lQoFo7mw21pJgFb,2367,18,nan,No
5,12,Clear,No,3257,retro_ll,Yes,ZFWbYVYDpBQ3uEH,12079,16,nan,Yes
5,2,Completely clear,No,1797,retro_ll,Yes,B2NDz8dRZ1xKMW3,2762,8,nan,No
60,64,Completely clear,No,2690,retro_ll,Yes,09tQ3spIVrk5wOY,64251,8,nan,No
24.4,8,Clear,No,3004,retro_ll,Yes,tM96SbJ5cSKFMgd,19650,11,nan,No
15,12,Somewhat unclear,No,2587,retro_ll,Yes,jf0hd4OqiTv5ieN,12251,8,nan,No
60,64,Completely clear,No,124,retro_ll,Yes,1hSsLnI8DiX9uqe,113500,15,nan,No
5,4,Completely clear,No,2829,retro_ll,Yes,BrLxk4DB0vAoDFm,16485,2,nan,No
15,48,Completely clear,No,2971,retro_ll,Yes,1qCk21tcJ5QISGD,41057,13,nan,No
30,24,Clear,No,337,retro_ll,Yes,REBAhAyuDjRn21K,24003,18,nan,Yes
20,48,Clear,No,4105,retro_ll,Yes,RvcmIjD4A08rw9w,47401,17,nan,No
10,12,Completely clear,No,2746,retro_ll,Yes,KiQhJgxSd80TJFu,12252,13,nan,No
7,24,Very unclear,No,3967,retro_ll,Yes,q5BkFlqV4LJPPr0,24008,10,nan,No
6,6,Clear,No,2748,retro_ll,Yes,ZzYaC3mLPUCfjE9,6207,12,nan,No
3,2,Completely clear,No,2236,retro_ll,Yes,D20JHqLtV2SnyRr,2254,10,nan,No
25,16,Completely clear,No,2412,retro_ll,No,B3KyUclPeqNJf5M,16005,20,nan,No
0.5,6,Clear,Yes,1774,retro_ll,Yes,c1jjNkurXSChbsH,6253,24,nan,Yes
20,24,Clear,No,2572,retro_ll,Yes,USAIJZzDZ2W28fm,24253,16,nan,No
5,3,Clear,No,62,retro_ll,Yes,wqJOExLoZbqV0I6,3251,9,nan,Yes
30,64,Clear,No,2206,retro_ll,Yes,gXSctiHtZHjIl5J,19299,13,nan,No
0.2,2,Completely clear,No,324,retro_ll,Yes,2ergkgfq0ovgVq8,2251,10,nan,No
1.3,1,Clear,No,1881,retro_ll,Yes,3RUf9ZGKCVELsMv,1252,16,nan,No
0.6,16,Completely clear,Yes,3168,retro_ll,Yes,xcPf6gFC80XL9U8,25649,2,nan,Yes
60,64,Clear,No,776,retro_ll,Yes,rVda7x1K5MVE9ML,64857,19,nan,No
5,6,Completely clear,No,3951,retro_ll,No,m7o2pxrpPtMpLGf,10995,12,nan,Yes
5,12,Completely clear,No,233,retro_ll,No,5EGbGRry5Q3GKfh,12376,15,nan,No
2.1,3,Completely clear,No,2343,retro_ll,Yes,Ixas5pbX7wsUnmJ,4623,4,nan,No
25,12,Completely clear,No,2417,retro_ll,Yes,w1Z4nP0tO3YOPq0,12251,9,nan,No
20,24,Completely clear,No,853,retro_ll,No,87JJNDQAfh7fx2k,24002,11,nan,Yes
2,2,Clear,No,2260,retro_ll,Yes,W5KZKD7b2c6pMNs,2222,8,nan,No
2,4,Clear,No,2400,retro_ll,Yes,ytzEDOLAFctctOR,4003,1,nan,No
10,8,Clear,No,2594,retro_ll,Yes,dNUrl4rdAtyZH88,9556,8,nan,No
30,6,Completely clear,Yes,3641,retro_ll,Yes,XO12D8huKgxNkwo,10801,11,nan,Yes
55,16,Completely clear,No,3008,retro_ll,Yes,BkbScEaglI9jyLz,74246,5,nan,No
3,1,Clear,Yes,238,retro_ll,Yes,dltuHqc4vVRJAXg,1253,10,nan,No
1.5,3,Completely clear,No,531,retro_ll,No,qOKGaEDxZw1mM1D,3002,13,nan,No
55,48,Clear,No,2583,retro_ll,Yes,hTPvYmJyvIpeFBM,48251,8,nan,No
5,4,Clear,No,4062,retro_ll,Yes,yQPaYCnIsnt5912,4288,17,nan,Yes
60,64,Clear,No,2611,retro_ll,Yes,d4lGBiJFlfMr2P9,69369,13,nan,No
2,2,Completely clear,Yes,2798,retro_ll,No,o5fdho0p71QYQwA,2001,11,nan,Yes
30,24,Completely clear,No,2614,retro_ll,Yes,WOf6irKPRqjCsYP,34084,17,nan,No
20,64,Clear,Yes,3039,retro_ll,Yes,fcu3FNW6NwV1hp1,4010,12,nan,Yes
90,64,Clear,No,1996,retro_ll,Yes,thZVAccNdMdEeAp,64248,12,nan,No
2,4,Completely clear,No,2752,retro_ll,Yes,cWu2tN0I68HaQ0u,4253,13,nan,Yes
30,48,Clear,No,2948,retro_ll,Yes,DtwdrBiwet4ef1U,48875,16,nan,No
45,64,Clear,Yes,2438,retro_ll,Yes,LciDmUuCTXPzZ7x,64001,18,nan,Yes
15,6,Clear,Yes,2544,retro_ll,Yes,8YRX9ncKbqYvcPW,6251,16,nan,Yes
30,32,Clear,No,2951,retro_ll,Yes,VXNxJxL608mgk2x,35591,7,nan,No
45,16,Clear,No,2659,retro_ll,Yes,xejGgvwZXi8xbdu,65508,12,nan,Yes
60,32,Completely clear,No,2623,retro_ll,Yes,ylwlpnADf716WpY,32002,16,nan,No
20,24,Clear,No,2315,retro_ll,Yes,K6YQJtCXqZGu6HS,24345,2,nan,No
40,48,Completely clear,No,817,retro_ll,Yes,kjNTmTcIf8MwME5,48152,8,nan,No
16,16,Completely clear,No,2096,retro_ll,Yes,ZlrMj9HmeahpnPe,16002,14,nan,Yes
20,16,Clear,Yes,3130,retro_ll,Yes,D7uiIhdJ3h09s0S,24899,2,nan,Yes
40,64,Completely clear,No,2502,retro_ll,Yes,u6RKem45z96OuPE,64143,11,nan,No
68,64,Clear,No,3288,retro_ll,No,iKjgyOkJZ2OiQp8,111610,11,nan,No
30,24,Clear,No,3359,retro_ll,Yes,owuuwUaANw83DMr,24250,9,nan,No
3,2,Completely clear,No,2548,retro_ll,Yes,pOtWO4Huuq5oUOF,2001,8,nan,No
15,24,Completely clear,No,2012,retro_ll,Yes,0Ci9vyBwPLpYg4T,31938,13,nan,No
67,64,Clear,No,2942,retro_ll,Yes,0i21BCkzNoOeAMc,64002,17,nan,No
45,48,Somewhat unclear,No,2338,retro_ll,Yes,EpKvklgBHmxoIIx,66115,13,nan,No
10,12,Completely clear,No,3795,retro_ll,Yes,3zihLzHCzEIBiNw,12001,14,nan,No
0.5,16,Completely clear,No,2225,retro_ll,Yes,ntPIQxhQ9zc38Dx,16251,10,nan,No
5,4,Clear,No,2726,retro_ll,Yes,LQ8RUhKDgd6Pr39,4011,12,nan,No
30,24,Completely clear,No,2753,retro_ll,Yes,JkWpk1iPwp4ZXSn,25552,3,nan,Yes
4,6,Clear,No,2256,retro_ll,No,3TNjAiVUAvPfFhi,6098,11,nan,Yes
1,1,Somewhat unclear,No,2782,retro_ll,Yes,klK4vSj8egRMPNP,1251,8,nan,No
20,24,Clear,No,3687,retro_ll,Yes,g1LDIzYqX0vx6Ir,24252,15,nan,No
10,8,Completely clear,No,2242,retro_ll,Yes,znTCoPkdB8XV14s,8002,12,nan,No
60,48,Completely clear,No,2459,retro_ll,Yes,IPWFoHNhzZkW4Zl,48483,9,nan,No
90,64,Completely clear,No,2130,retro_ll,No,x5Lm638IvGgIWrs,64504,6,nan,No
5,1,Completely clear,Yes,1313,retro_ll,Yes,qnsFpFr4gsBxa0q,1002,9,nan,Yes
3,3,Clear,No,2981,retro_ll,Yes,MUWJhGgj2c3ED0Q,3002,18,nan,No
5,3,Clear,No,2169,retro_ll,No,Gq5TMRhjjh2PccV,3252,17,nan,No
7,32,Completely clear,Yes,279,retro_ll,Yes,so7PC6PI4AQ5hCR,78621,12,nan,Yes
45,48,Completely clear,No,2481,retro_ll,Yes,FiEH8IO6qU6TYdn,48380,8,nan,Yes
3,2,Very unclear,No,2649,retro_ll,Yes,sXDTTcHy5BelOf3,2078,8,nan,Yes
55,64,Clear,No,2261,retro_ll,Yes,U2pWUUNXFMWTp4h,102932,4,nan,No
15,16,Somewhat unclear,No,2768,retro_ll,Yes,Ha7pGvBwP0pKe7f,32161,1,nan,No
40,32,Somewhat unclear,No,3149,retro_ll,Yes,NPn2U9PDu0skqwO,32351,14,nan,No
20,24,Completely clear,No,4072,retro_ll,Yes,AFBz5YfuKuvFBby,24002,15,nan,No
2,4,Clear,No,313,retro_ll,No,MSS9EsILBk9Mr8l,4251,14,nan,No
4,4,Somewhat unclear,No,2735,retro_ll,Yes,UACKHwSyxARIgN1,4250,8,nan,No
3,2,Clear,No,2192,retro_ll,Yes,QafFRiITwQICPR2,2007,9,nan,No
9,4,Clear,No,2896,retro_ll,Yes,nFAggU0MNWTijUi,4002,14,nan,No
30,24,Clear,No,3654,retro_ll,Yes,hVTyZyl523W8sIB,24251,12,nan,No
35,16,Completely clear,No,3775,retro_ll,No,qtWhzM05qec7pWC,20588,15,nan,No
45,32,Somewhat unclear,No,378,retro_ll,Yes,0OD1dNVRtLnWPa4,32000,17,nan,Yes
2,64,Clear,No,2334,retro_ll,Yes,qYbt5SaBceDSiwH,64253,10,nan,No
15,4,Completely clear,No,3035,retro_ll,Yes,1qxBREfhqQjmRtk,9462,18,nan,Yes
25,32,Clear,No,3673,retro_ll,No,RDGhdJbdQuhWbMz,39284,20,nan,No
0.3,32,Clear,No,3921,retro_ll,Yes,jrkD3OFoCe7J8Gv,32251,2,nan,No
10,3,Clear,No,3945,retro_ll,Yes,muzZ1a9D95H5pNV,31703,14,nan,No
45,24,Completely clear,No,3703,retro_ll,Yes,i3enVoTqh39Gfkr,24104,14,nan,No
30,32,Completely clear,No,2728,retro_ll,Yes,D9JORUNicrcNUp7,32253,10,nan,No
20,32,Completely clear,Yes,3653,retro_ll,Yes,xEW6vp1eZrWBp5U,32751,15,nan,No
10,8,Clear,No,2164,retro_ll,No,IJ5ly4x3Co35doX,8253,14,nan,No
30,32,Clear,No,2860,retro_ll,Yes,582ELylsgkg8iku,32252,11,nan,No
0.8,32,Somewhat unclear,Yes,2559,retro_ll,No,PmqoYbnhsJGa5Ht,66769,18,nan,Yes
0.2,1,Clear,No,2320,retro_ll,Yes,eXJfmXDHRgfpA6t,1251,18,nan,No
40,64,Completely clear,No,772,retro_ll,Yes,pXAj99VF5hlX5GI,66879,16,nan,No
30,32,Clear,No,2663,retro_ll,Yes,5SsUkD72XZlAdDs,32003,6,nan,No
3,1,Clear,Yes,3027,retro_ll,Yes,8DRi9gFTrjwbzuI,1249,2,nan,Yes
0.7,1,Completely clear,Yes,1166,retro_ll,Yes,YBEMk8JymHTzIA0,2605,7,nan,Yes
8,32,Clear,No,2740,retro_ll,Yes,4ccxVqeaCDRF3v6,32040,9,nan,No
0.3,3,Clear,No,241,retro_ll,Yes,0BSlGoVd46QJMjL,3001,10,nan,No
3,1,Completely clear,No,1920,retro_ll,No,YZKHMBIpro7WHW2,1251,12,nan,No
30,48,Somewhat unclear,No,2382,retro_ll,Yes,2M16GHhGE3jy5F2,48041,14,nan,No
3,1,Completely clear,No,2496,retro_ll,Yes,oLrIXfoKOiWVBYP,1000,11,nan,No
2,2,Completely clear,No,2693,retro_ll,Yes,wZmcj33O2fc3c5u,2002,19,nan,Yes
0.3,2,Completely clear,No,2925,retro_ll,Yes,BcDK81QrO02Jj3L,2251,12,nan,No
180,64,Completely clear,No,2240,retro_ll,Yes,ksEx6E4mDLn5c9S,135468,6,nan,No
3,3,Completely clear,No,2498,retro_ll,Yes,IF4hKt81zdfDfAS,3002,8,nan,No
10,8,Clear,No,2103,retro_ll,Yes,IRKP0aDvoKFuE3o,8002,12,nan,No
20,6,Completely clear,No,3242,retro_ll,No,EPFQJrFGLjPgUWf,6262,17,nan,Yes
1,1,Clear,No,2939,retro_ll,Yes,IYiP5UHEQxqZZkj,1001,12,nan,Yes
30,16,Clear,No,2429,retro_ll,No,yMVi0o4cUaepWqk,16252,10,nan,Yes
60,64,Completely clear,No,3904,retro_ll,Yes,SoXYh2u4ocHRrvA,64002,5,nan,Yes
25,16,Clear,No,2615,retro_ll,Yes,vnLXd6VJFY9dV78,16003,17,nan,No
10,12,Completely clear,No,4209,retro_ll,Yes,wFnmDjFYTIjQaDS,12003,16,nan,No
45,48,Clear,No,2326,retro_ll,Yes,fmCtmwVXmIaW2j7,48003,13,nan,No
3,12,Completely clear,Yes,2897,retro_ll,Yes,4qGBaZAAExNsLTC,12553,8,nan,Yes
30,16,Clear,No,1986,retro_ll,Yes,t7reuXvAh2gql4l,16252,17,nan,No
45,48,Completely clear,No,2965,retro_ll,Yes,RJeOJEiub4bKi5I,48252,10,nan,No
3,3,Clear,No,91,retro_ll,Yes,BAm0RAduVJJSsP6,3002,12,nan,Yes
30,48,Clear,No,2463,retro_ll,Yes,eUICfiu6JYriUiz,59125,17,nan,No
20,6,Completely clear,No,2600,retro_ll,Yes,9xDDTD7RBjwlRQe,47776,16,nan,No
20,12,Clear,No,4058,retro_ll,No,8gw2JYNhXifpwAp,11254,15,nan,No
5,2,Completely clear,No,224,retro_ll,Yes,kcg4xk0qIQ3TzWv,2254,15,nan,No
25,8,Clear,No,3025,retro_ll,Yes,f5XXTq96bvwfbZm,9154,18,nan,No
2,24,Clear,No,4079,retro_ll,Yes,Lld4ac52SxORBkM,38066,2,nan,No
3,6,Somewhat unclear,No,2279,retro_ll,Yes,DbntIYDCbuY7o2t,6005,8,nan,No
5,24,Clear,No,2049,retro_ll,Yes,jtLwhrvpQEE5a6X,40135,12,nan,No
1.1,16,Clear,Yes,4200,retro_ll,Yes,mCaJZypGnikTWpY,102727,6,nan,Yes
25,12,Clear,Yes,1855,retro_ll,Yes,T7xANx2mtZOwzo7,19320,1,nan,Yes
10,6,Clear,No,2677,retro_ll,Yes,Ua5dT8DDEQvV0Rc,6252,10,nan,No
32,24,Completely clear,No,2836,retro_ll,Yes,Z98MVzb9ZnCrZKi,24004,8,nan,Yes
1,1,Completely clear,No,3113,retro_ll,Yes,jqWEtOWZe2zOUxZ,1212,13,nan,No
5,6,Clear,Yes,3976,retro_ll,Yes,wngEuebFbYnqiri,10301,15,nan,No
2,1,Completely clear,No,3994,retro_ll,Yes,yq1RXGHZINMT6mf,1003,13,nan,No
1.5,1,Clear,No,2920,retro_ll,Yes,1GlpO1cPFunqbIL,1501,11,nan,Yes
45,24,Completely clear,No,1846,retro_ll,Yes,WSJVPCgeA7kSha2,24171,18,nan,No
5,4,Completely clear,Yes,1830,retro_ll,No,Y5xLSsDE4CoGRin,22998,16,nan,Yes
1,2,Somewhat unclear,No,1847,retro_ll,Yes,tXug6BsEjMPDpsc,2150,14,nan,No
20,16,Very unclear,No,2537,retro_ll,Yes,O0D2EXa5VRRrVZq,16251,8,nan,No
3,6,Very unclear,No,2914,retro_ll,Yes,gaGHBNOY8BmlAEc,9286,20,nan,No
30,24,Somewhat unclear,No,4090,retro_ll,Yes,0VDfwEKAXqIshua,24253,11,nan,No
4,4,Clear,No,2510,retro_ll,Yes,aKFBAxxjQGWJnlx,4253,11,nan,No
15,12,Completely clear,No,3749,retro_ll,Yes,MgixhitxGTRt1uG,12002,8,nan,No
10,8,Completely clear,No,2013,retro_ll,Yes,PXVKSzn7mLlG59D,8642,3,nan,No
20,24,Clear,No,2266,retro_ll,Yes,1wzmXogrj907pMQ,24001,10,nan,No
90,48,Clear,No,3973,retro_ll,Yes,kbWaQlTyAe2mzic,92441,11,nan,No
244,32,Somewhat unclear,No,2653,retro_ll,Yes,896ZVtfIWhxROKM,41525,13,nan,No
4,2,Completely clear,No,4234,retro_ll,Yes,buMuviSLaWMsKSZ,2001,17,nan,No
9.5,16,Clear,No,3729,retro_ll,Yes,5NgMxOgNjEzt32L,16387,6,nan,No
15,6,Somewhat unclear,Yes,3819,retro_ll,Yes,OWRrE9jU20bHzxb,6002,17,nan,No
8,4,Completely clear,Yes,3030,retro_ll,No,suxAYD1CpFo1pUH,4003,8,nan,Yes
1,2,Somewhat unclear,No,2696,retro_ll,Yes,uRto0MLYukm13XM,30125,4,nan,No
0,16,Somewhat unclear,No,3080,retro_ll,Yes,ogJvBFo9QCGpVzH,16165,3,nan,No
45,24,Clear,No,2484,retro_ll,Yes,6mP5mLatgK9eEpg,24000,5,nan,No
50,48,Completely clear,Yes,2414,retro_ll,Yes,cDMSZODpwaSsdOA,33504,8,nan,Yes
14.5,6,Clear,No,3545,retro_ll,Yes,GjrPAjCput9lJci,6231,3,nan,No
3,2,Completely clear,Yes,2044,retro_ll,Yes,dhxmBbYVGgVh8dP,2002,11,nan,Yes
3,4,Completely clear,No,3668,retro_ll,Yes,sqVTDGjQYanlyZD,15834,10,nan,No
3,3,Clear,No,3001,retro_ll,Yes,iQrlpzC9clpenWj,3253,12,nan,No
8,16,Completely clear,No,2211,retro_ll,No,B3o2UUxP0vWWBSO,118413,2,nan,No
0.9,1,Somewhat unclear,No,3271,retro_ll,Yes,ihhzC39ltmKEmfv,1252,11,nan,No
1.2,2,Clear,No,2285,retro_ll,Yes,OpomFiCnotMNwbW,18738,6,nan,Yes
5,8,Completely clear,No,2255,retro_ll,No,VBQyZzmTFQv86Zm,8005,7,nan,No
30,12,Clear,No,2019,retro_ll,Yes,9Pf6EHRTEqlrrIl,12381,11,nan,No
60,48,Completely clear,No,3287,retro_ll,No,MtsoXylgtK8qqw0,48253,10,nan,Yes
25,24,Completely clear,No,3891,retro_ll,Yes,7z6kXWperkF8yhs,24240,9,nan,Yes
2,64,Completely clear,No,2194,retro_ll,Yes,u13w9FDBZv9bw1n,64168,3,nan,No
8,6,Completely clear,No,1793,retro_ll,Yes,v9kHIVVjzZXbGel,6252,10,nan,No
50,64,Clear,Yes,3198,retro_ll,Yes,Us0hqBAgUvhQrSG,67684,11,nan,Yes
4,3,Completely clear,No,2878,retro_ll,Yes,cjfoPIPoixCfyS5,3253,11,nan,No
100,64,Completely clear,No,4127,retro_ll,Yes,m3QlHum5g0J5Nui,64250,17,nan,No
2.2,2,Clear,No,2369,retro_ll,Yes,Bbm62N7j3W6lkMl,7251,9,nan,No
2,2,Completely clear,No,3776,retro_ll,Yes,taYW6BKKTacRYCy,2252,22,nan,Yes
30,8,Completely clear,No,3063,retro_ll,Yes,6hzM0thAlN2Qixi,9742,17,nan,No
5,4,Clear,No,2884,retro_ll,Yes,TXMFqlUR4wLa178,4002,6,nan,No
25,24,Clear,No,2181,retro_ll,Yes,T7w5O7gNMCSXjR0,24003,14,nan,No
2,1,Somewhat unclear,No,1832,retro_ll,Yes,EUj2sOtwInXcE9O,1253,12,nan,No
25,16,Clear,No,2969,retro_ll,Yes,gLlUrOGVl1D7ijE,16252,11,nan,Yes
20,24,Clear,No,4240,retro_ll,Yes,4Ziz9ktGS1NssNa,24714,12,nan,No
90,32,Clear,No,4122,retro_ll,Yes,s5yKhelGIiTXXLg,32797,13,nan,No
45,48,Completely clear,No,2944,retro_ll,No,jH8xokl6zOs16h9,47999,11,nan,No
3,3,Completely clear,No,2885,retro_ll,No,z7iGkKYX02U20UA,3250,19,nan,No
1,2,Clear,No,2034,retro_ll,Yes,c8HBCiDFeJGBB7M,2256,12,nan,No
5,3,Very unclear,No,3658,retro_ll,Yes,2EaG1BdZMrFO8ep,5352,3,nan,Yes
1.5,3,Clear,No,2915,retro_ll,Yes,Dd51xF4BbIlo0rW,3922,10,nan,No
30,24,Clear,No,2512,retro_ll,Yes,XoQR46qhJVnyGwM,24003,17,nan,No
5,4,Clear,No,4168,retro_ll,Yes,8I9XV9YPdweRwy6,8105,12,nan,No
25,64,Clear,No,3052,retro_ll,Yes,ilJSojy00d8apah,64143,10,nan,No
5,4,Completely clear,No,2091,retro_ll,Yes,sWKH7To5MiZk2iM,4250,15,nan,No
3,4,Completely clear,No,57,retro_ll,Yes,aIepFaOHktyS3Ft,4157,16,nan,No
2,2,Clear,No,3473,retro_ll,Yes,u6JCrckkVFFMAMp,2251,9,nan,No
5,3,Somewhat unclear,No,3842,retro_ll,Yes,v3SOY61Q21endfI,3003,12,nan,No
60,6,Somewhat unclear,Yes,3739,retro_ll,Yes,DkwcPlbrPkyut6t,22876,24,nan,Yes
20,8,Somewhat unclear,No,2298,retro_ll,Yes,HqsqHdoOk7VrOqQ,8274,9,nan,No
20,8,Completely clear,Yes,223,retro_ll,Yes,Q7UuXUSr9ShaEpZ,12398,2,nan,Yes
4.5,6,Completely clear,No,3825,retro_ll,Yes,b9gfpnkLAYR4V7Z,6252,18,nan,No
4,6,Clear,No,2708,retro_ll,Yes,NhbxK6ngcCGuuhU,6252,15,nan,No
6,4,Clear,Yes,3210,retro_ll,No,DgqvzFiGIECGkbd,4003,12,nan,Yes
30,16,Completely clear,No,2235,retro_ll,Yes,W4pcEWAZ2SKktjf,15999,15,nan,No
15,12,Clear,No,3218,retro_ll,No,dIAh7Ydhsxukivx,12152,10,nan,No
